Scenario,CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
SMS,cgnet,rois,binary,1,21,8pm,0.9367414712905884,0.881010115146637,4361,74,515,1939050
SMS,cgnet,rois,binary,1,22,8am,0.9737606048583984,0.9488630294799804,26497,271,1157,1916075
SMS,cgnet,rois,binary,1,22,9am,0.974068820476532,0.9494485259056092,26426,179,1228,1916167
SMS,cgnet,rois,binary,1,22,10am,0.9738523364067078,0.9490372538566588,26369,131,1285,1916215
SMS,cgnet,rois,binary,1,22,11am,0.9705321788787842,0.942751407623291,26233,172,1421,1916174
SMS,cgnet,rois,binary,1,22,12pm,0.97335946559906,0.94810152053833,26343,131,1311,1916215
SMS,cgnet,rois,binary,1,22,1pm,0.9718307256698608,0.9452049732208252,26237,104,1417,1916242
SMS,cgnet,rois,binary,1,22,2pm,0.9756286144256592,0.9524169564247132,26461,129,1193,1916217
SMS,cgnet,rois,binary,1,22,3pm,0.9736759662628174,0.9487022757530212,26391,164,1263,1916182
SMS,cgnet,rois,binary,1,22,4pm,0.9738963842391968,0.9491209387779236,26452,216,1202,1916130
SMS,cgnet,rois,binary,1,22,5pm,0.9745938777923584,0.9504467248916626,26488,215,1166,1916131
SMS,cgnet,rois,binary,1,22,6pm,0.9735223650932312,0.94841068983078,26436,220,1218,1916126
SMS,cgnet,rois,binary,1,22,7pm,0.9509921669960022,0.9065634608268738,25760,761,1894,1915585
SMS,cgnet,rois,binary,1,22,8pm,0.9759422540664672,0.9530148506164552,26632,291,1022,1916055
SMS,cgnet,rois,binary,1,23,8am,0.978206992149353,0.957343578338623,49330,676,1522,1892472
SMS,cgnet,rois,binary,1,23,9am,0.9751486778259276,0.951502561569214,49108,759,1744,1892389
SMS,cgnet,rois,binary,1,23,10am,0.9769381880760192,0.9549160599708556,49076,541,1776,1892607
SMS,cgnet,rois,binary,1,23,11am,0.976869523525238,0.95478492975235,49117,591,1735,1892557
SMS,cgnet,rois,binary,1,23,12pm,0.977900207042694,0.9567561149597168,49161,531,1691,1892617
SMS,cgnet,rois,binary,1,23,1pm,0.977993369102478,0.9569344520568848,49196,558,1656,1892590
SMS,cgnet,rois,binary,1,23,2pm,0.976290225982666,0.9536786675453186,49062,593,1790,1892555
SMS,cgnet,rois,binary,1,23,3pm,0.977303981781006,0.9556153416633606,49369,810,1483,1892338
SMS,cgnet,rois,binary,1,23,4pm,0.977679967880249,0.9563345909118652,49103,493,1749,1892655
SMS,cgnet,rois,binary,1,23,5pm,0.974911093711853,0.9510502815246582,49214,895,1638,1892253
SMS,cgnet,rois,binary,1,23,6pm,0.9797860980033876,0.9603731632232666,49513,704,1339,1892444
SMS,cgnet,rois,binary,1,23,7pm,0.9811854362487792,0.96306574344635,49621,672,1231,1892476
SMS,cgnet,rois,binary,1,23,8pm,0.9801231622695924,0.96102112531662,49655,817,1197,1892331
SMS,cgnet,rois,binary,1,24,8am,0.9776671528816224,0.956309974193573,67154,916,2152,1873778
SMS,cgnet,rois,binary,1,24,9am,0.978721559047699,0.9583297967910768,67246,864,2060,1873830
SMS,cgnet,rois,binary,1,24,10am,0.9786338806152344,0.9581616520881652,67216,845,2090,1873849
SMS,cgnet,rois,binary,1,24,11am,0.9785136580467224,0.9579312205314636,67196,841,2110,1873853
SMS,cgnet,rois,binary,1,24,12pm,0.9785370826721193,0.9579761028289796,67157,797,2149,1873897
SMS,cgnet,rois,binary,1,24,1pm,0.9786129593849182,0.9581215977668762,67126,754,2180,1873940
SMS,cgnet,rois,binary,1,24,2pm,0.9781084656715392,0.9571548700332642,67109,807,2197,1873887
SMS,cgnet,rois,binary,1,24,3pm,0.98003488779068,0.9608513712882996,67446,888,1860,1873806
SMS,cgnet,rois,binary,1,24,4pm,0.9807710647583008,0.9622676372528076,67454,793,1852,1873901
SMS,cgnet,rois,binary,1,24,5pm,0.9785749912261964,0.9580488204956056,67347,990,1959,1873704
SMS,cgnet,rois,binary,1,24,6pm,0.9818361401557922,0.9643203020095824,67676,874,1630,1873820
SMS,cgnet,rois,binary,1,24,7pm,0.9700278639793396,0.941800057888031,67253,2103,2053,1872591
SMS,cgnet,rois,binary,1,24,8pm,0.9820696115493774,0.9647708535194396,67752,920,1554,1873774
SMS,cgnet,rois,binary,1,25,8am,0.9826279878616332,0.965849220752716,85977,1085,1955,1854983
SMS,cgnet,rois,binary,1,25,9am,0.982467770576477,0.9655396938323976,85906,1040,2026,1855028
SMS,cgnet,rois,binary,1,25,10am,0.9825016260147096,0.9656051397323608,85991,1122,1941,1854946
SMS,cgnet,rois,binary,1,25,11am,0.984545648097992,0.969561755657196,86259,1035,1673,1855033
SMS,cgnet,rois,binary,1,25,12pm,0.9838821291923524,0.968275547027588,86101,990,1831,1855078
SMS,cgnet,rois,binary,1,25,1pm,0.9832473993301392,0.967046856880188,85808,800,2124,1855268
SMS,cgnet,rois,binary,1,25,2pm,0.9830861687660216,0.9667349457740784,85877,900,2055,1855168
SMS,cgnet,rois,binary,1,25,3pm,0.9855112433433532,0.971436321735382,86180,782,1752,1855286
SMS,cgnet,rois,binary,1,25,4pm,0.9858025312423706,0.9720025062561036,86273,826,1659,1855242
SMS,cgnet,rois,binary,1,25,5pm,0.9825431108474731,0.9656853079795836,86002,1126,1930,1854942
SMS,cgnet,rois,binary,1,25,6pm,0.9869019985198976,0.9741426706314088,86499,863,1433,1855205
SMS,cgnet,rois,binary,1,25,7pm,0.9866151809692384,0.973583996295929,86390,802,1542,1855266
SMS,cgnet,rois,binary,1,25,8pm,0.9859188795089722,0.9722287654876708,86331,865,1601,1855203
SMS,cgnet,rois,binary,1,26,8am,0.9845179319381714,0.9695078730583192,108772,1292,2129,1831807
SMS,cgnet,rois,binary,1,26,9am,0.9844133257865906,0.9693050384521484,108599,1137,2302,1831962
SMS,cgnet,rois,binary,1,26,10am,0.9871931672096252,0.97471022605896,108726,646,2175,1832453
SMS,cgnet,rois,binary,1,26,11am,0.9872698783874512,0.9748597741127014,108808,713,2093,1832386
SMS,cgnet,rois,binary,1,26,12pm,0.9866119623184204,0.9735776782035828,108698,747,2203,1832352
SMS,cgnet,rois,binary,1,26,1pm,0.9859398007392884,0.9722694754600524,108620,817,2281,1832282
SMS,cgnet,rois,binary,1,26,2pm,0.9863758683204652,0.9731179475784302,108852,958,2049,1832141
SMS,cgnet,rois,binary,1,26,3pm,0.9869607090950012,0.9742571711540222,108920,897,1981,1832202
SMS,cgnet,rois,binary,1,26,4pm,0.9882380366325378,0.97674959897995,109100,796,1801,1832303
SMS,cgnet,rois,binary,1,26,5pm,0.9870045185089112,0.9743424654006958,109026,996,1875,1832103
SMS,cgnet,rois,binary,1,26,6pm,0.986123263835907,0.9726263284683228,108975,1141,1926,1831958
SMS,cgnet,rois,binary,1,26,7pm,0.985421359539032,0.9712616801261902,108893,1214,2008,1831885
SMS,cgnet,rois,binary,1,26,8pm,0.9862104058265686,0.9727959036827089,109137,1288,1764,1831811
SMS,cgnet,rois,binary,1,27,8am,0.9853630661964417,0.9711484909057616,127000,1838,1935,1813227
SMS,cgnet,rois,binary,1,27,9am,0.985237181186676,0.9709038734436036,126835,1701,2100,1813364
SMS,cgnet,rois,binary,1,27,10am,0.9875352382659912,0.9753774404525756,127079,1352,1856,1813713
SMS,cgnet,rois,binary,1,27,11am,0.9876787662506104,0.9756574630737304,127175,1413,1760,1813652
SMS,cgnet,rois,binary,1,27,12pm,0.9865195155143738,0.9733976125717164,126823,1354,2112,1813711
SMS,cgnet,rois,binary,1,27,1pm,0.988442063331604,0.9771482348442078,126998,1033,1937,1814032
SMS,cgnet,rois,binary,1,27,2pm,0.9886735081672668,0.9776006937026978,127092,1069,1843,1813996
SMS,cgnet,rois,binary,1,27,3pm,0.9893153309822084,0.9788565635681152,127175,987,1760,1814078
SMS,cgnet,rois,binary,1,27,4pm,0.9883272647857666,0.9769238829612732,127047,1113,1888,1813952
SMS,cgnet,rois,binary,1,27,5pm,0.9859956502914428,0.9723780751228333,126837,1505,2098,1813560
SMS,cgnet,rois,binary,1,27,6pm,0.9884400963783264,0.977144420146942,127404,1449,1531,1813616
SMS,cgnet,rois,binary,1,27,7pm,0.98690003156662,0.9741387963294984,127167,1608,1768,1813457
SMS,cgnet,rois,binary,1,27,8pm,0.9875169396400452,0.9753416776657104,127246,1528,1689,1813537
SMS,cgnet,rois,binary,1,28,8am,0.9869150519371032,0.9741681218147278,150659,1938,2057,1789346
SMS,cgnet,rois,binary,1,28,9am,0.986405313014984,0.9731753468513488,150631,2067,2085,1789217
SMS,cgnet,rois,binary,1,28,10am,0.9877741932868958,0.9758436679840088,150802,1819,1914,1789465
SMS,cgnet,rois,binary,1,28,11am,0.9901900291442872,0.980570673942566,151002,1278,1714,1790006
SMS,cgnet,rois,binary,1,28,12pm,0.9898019433021544,0.9798097610473632,151022,1418,1694,1789866
SMS,cgnet,rois,binary,1,28,1pm,0.9880983829498292,0.976476788520813,150727,1642,1989,1789642
SMS,cgnet,rois,binary,1,28,2pm,0.9887377619743348,0.977726399898529,151047,1772,1669,1789512
SMS,cgnet,rois,binary,1,28,3pm,0.9840450286865234,0.9685911536216736,149781,1922,2935,1789362
SMS,cgnet,rois,binary,1,28,5pm,0.987248718738556,0.9748185873031616,150860,2041,1856,1789243
SMS,cgnet,rois,binary,1,28,6pm,0.9868507385253906,0.9740427732467652,150775,2077,1941,1789207
SMS,cgnet,rois,binary,1,28,7pm,0.98757803440094,0.9754608869552612,150856,1935,1860,1789349
SMS,cgnet,rois,binary,1,28,8pm,0.9877249598503112,0.9757476449012756,150874,1908,1842,1789376
SMS,cgnet,rois,binary,1,29,8am,0.9870046377182008,0.9743427038192748,162686,2225,2059,1777030
SMS,cgnet,rois,binary,1,29,9am,0.9880443215370178,0.9763711094856262,162929,2127,1816,1777128
SMS,cgnet,rois,binary,1,29,10am,0.9855406880378724,0.9714935421943665,162322,2340,2423,1776915
SMS,cgnet,rois,binary,1,29,11am,0.9906214475631714,0.9814171195030212,162928,1268,1817,1777987
SMS,cgnet,rois,binary,1,29,12pm,0.9875125885009766,0.9753331542015076,162629,1997,2116,1777258
SMS,cgnet,rois,binary,1,29,1pm,0.9908254146575928,0.981817662715912,163021,1295,1724,1777960
SMS,cgnet,rois,binary,1,29,2pm,0.990878403186798,0.9819216728210448,163053,1310,1692,1777945
SMS,cgnet,rois,binary,1,29,3pm,0.9903616309165956,0.9809072613716124,163067,1496,1678,1777759
SMS,cgnet,rois,binary,1,29,4pm,0.989139974117279,0.978513240814209,163080,1916,1665,1777339
SMS,cgnet,rois,binary,1,29,5pm,0.9856929183006288,0.9717894792556764,162318,2285,2427,1776970
SMS,cgnet,rois,binary,1,29,6pm,0.9878780841827391,0.9760465025901794,162705,1953,2040,1777302
SMS,cgnet,rois,binary,1,29,7pm,0.9834828972816468,0.9675025343894958,162970,3699,1775,1775556
SMS,cgnet,rois,binary,1,29,8pm,0.9882533550262452,0.9767794609069824,163003,2133,1742,1777122
SMS,cgnet,rois,binary,1,30,8am,0.9891849160194396,0.9786012172698976,183338,1853,2156,1756653
SMS,cgnet,rois,binary,1,30,9am,0.9896289706230164,0.9794708490371704,183593,1947,1901,1756559
SMS,cgnet,rois,binary,1,30,11am,0.9895868301391602,0.9793882966041564,183460,1827,2034,1756679
SMS,cgnet,rois,binary,1,30,12pm,0.9904195070266724,0.9810208082199096,183652,1711,1842,1756795
SMS,cgnet,rois,binary,1,30,1pm,0.9908472299575806,0.9818605184555054,183820,1722,1674,1756784
SMS,cgnet,rois,binary,1,30,2pm,0.9903314113616944,0.980847954750061,183499,1588,1995,1756918
SMS,cgnet,rois,binary,1,30,3pm,0.9910209774971008,0.9822017550468444,183657,1491,1837,1757015
SMS,cgnet,rois,binary,1,30,4pm,0.9916861057281494,0.9835093021392822,183811,1399,1683,1757107
SMS,cgnet,rois,binary,1,30,5pm,0.9904772043228148,0.9811341166496276,183424,1457,2070,1757049
SMS,cgnet,rois,binary,1,30,6pm,0.9904770255088806,0.9811336994171144,183524,1559,1970,1756947
SMS,cgnet,rois,binary,1,30,7pm,0.9911141395568848,0.9823848605155944,183704,1504,1790,1757002
SMS,cgnet,rois,binary,1,30,8pm,0.9912924766540528,0.982735276222229,183743,1477,1751,1757029
SMS,cgnet,rois,binary,1,31,8am,0.9877115488052368,0.9757214188575744,197527,2428,2487,1741558
SMS,cgnet,rois,binary,1,31,9am,0.9878376722335817,0.9759676456451416,197611,2463,2403,1741523
SMS,cgnet,rois,binary,1,31,10am,0.9873828887939452,0.975080132484436,197404,2435,2610,1741551
SMS,cgnet,rois,binary,1,31,11am,0.9889525175094604,0.978146493434906,197791,2196,2223,1741790
SMS,cgnet,rois,binary,1,31,12pm,0.98896723985672,0.9781752824783324,197565,1959,2449,1742027
SMS,cgnet,rois,binary,1,31,1pm,0.9901784658432008,0.9805479645729064,197904,1816,2110,1742170
SMS,cgnet,rois,binary,1,31,2pm,0.9890686869621276,0.9783737659454346,197654,2009,2360,1741977
SMS,cgnet,rois,binary,1,31,3pm,0.9883338809013368,0.9769367575645448,197478,2126,2536,1741860
SMS,cgnet,rois,binary,1,31,4pm,0.9883426427841188,0.9769539833068848,197544,2190,2470,1741796
SMS,cgnet,rois,binary,1,31,5pm,0.9886713624000548,0.9775965213775636,197627,2142,2387,1741844
SMS,cgnet,rois,binary,1,31,6pm,0.9876458048820496,0.9755931496620178,197422,2347,2592,1741639
SMS,cgnet,rois,binary,1,31,7pm,0.9841728806495668,0.9688389301300048,197399,3734,2615,1740252
SMS,cgnet,rois,binary,1,31,8pm,0.9886960983276368,0.9776448607444764,197758,2266,2256,1741720
SMS,cgnet,rois,binary,1,32,8am,0.9843621253967284,0.9692057371139526,217640,4147,2768,1719445
SMS,cgnet,rois,binary,1,32,9am,0.9848973155021667,0.97024405002594,217552,3816,2856,1719776
SMS,cgnet,rois,binary,1,32,10am,0.9903196096420288,0.9808248281478882,218056,1911,2352,1721681
SMS,cgnet,rois,binary,1,32,11am,0.9895137548446656,0.9792451858520508,217790,1998,2618,1721594
SMS,cgnet,rois,binary,1,32,12pm,0.9888097643852234,0.9778672456741332,217905,2429,2503,1721163
SMS,cgnet,rois,binary,1,32,1pm,0.9893053770065308,0.9788370728492736,217849,2151,2559,1721441
SMS,cgnet,rois,binary,1,32,2pm,0.9893153309822084,0.97885662317276,217962,2262,2446,1721330
SMS,cgnet,rois,binary,1,32,3pm,0.987655520439148,0.9756120443344116,217621,2653,2787,1720939
SMS,cgnet,rois,binary,1,32,4pm,0.9881340265274048,0.976546347141266,218346,3182,2062,1720410
SMS,cgnet,rois,binary,1,32,5pm,0.983958899974823,0.9684243202209472,217174,3847,3234,1719745
SMS,cgnet,rois,binary,1,32,6pm,0.9867594242095948,0.9738649129867554,217726,3161,2682,1720431
SMS,cgnet,rois,binary,1,32,7pm,0.9821319580078124,0.964891254901886,217665,5177,2743,1718415
SMS,cgnet,rois,binary,1,32,8pm,0.9872857332229614,0.9748907685279846,218163,3374,2245,1720218
SMS,cgnet,rois,binary,1,33,8am,0.9870667457580566,0.974463701248169,244262,3982,2419,1693337
SMS,cgnet,rois,binary,1,33,9am,0.987295925617218,0.9749106168746948,243559,3146,3122,1694173
SMS,cgnet,rois,binary,1,33,10am,0.9896473288536072,0.9795068502426147,243955,2378,2726,1694941
SMS,cgnet,rois,binary,1,33,11am,0.9887627959251404,0.9777753949165344,243601,2457,3080,1694862
SMS,cgnet,rois,binary,1,33,12pm,0.9891068935394288,0.9784486293792723,243711,2398,2970,1694921
SMS,cgnet,rois,binary,1,33,1pm,0.990138590335846,0.9804697632789612,244186,2369,2495,1694950
SMS,cgnet,rois,binary,1,33,2pm,0.990421712398529,0.981025218963623,244393,2439,2288,1694880
SMS,cgnet,rois,binary,1,33,3pm,0.989942729473114,0.9800857305526732,244255,2537,2426,1694782
SMS,cgnet,rois,binary,1,33,4pm,0.9900927543640136,0.98037987947464,244644,2859,2037,1694460
SMS,cgnet,rois,binary,1,33,5pm,0.9891607761383056,0.9785540103912354,244251,2923,2430,1694396
SMS,cgnet,rois,binary,1,33,6pm,0.9899031519889832,0.9800081253051758,244366,2670,2315,1694649
SMS,cgnet,rois,binary,1,33,7pm,0.9895477294921876,0.97931170463562,244446,2929,2235,1694390
SMS,cgnet,rois,binary,1,33,8pm,0.989220917224884,0.978671669960022,244389,3034,2292,1694285
SMS,cgnet,rois,binary,1,34,9am,0.9875957369804382,0.975495457649231,261464,3566,3002,1675968
SMS,cgnet,rois,binary,1,34,10am,0.9894875288009644,0.9791938066482544,261574,2666,2892,1676868
SMS,cgnet,rois,binary,1,34,11am,0.9895586967468262,0.9793331027030944,261811,2870,2655,1676664
SMS,cgnet,rois,binary,1,34,12pm,0.989075005054474,0.9783861041069032,261686,3001,2780,1676533
SMS,cgnet,rois,binary,1,34,1pm,0.990138292312622,0.9804691672325134,262100,2855,2366,1676679
SMS,cgnet,rois,binary,1,34,2pm,0.990471601486206,0.9811230897903442,262109,2686,2357,1676848
SMS,cgnet,rois,binary,1,34,3pm,0.9902564883232116,0.9807010293006896,262313,3009,2153,1676525
SMS,cgnet,rois,binary,1,34,4pm,0.9908957481384276,0.9819557666778564,262465,2822,2001,1676712
SMS,cgnet,rois,binary,1,34,5pm,0.9902334213256836,0.9806557893753052,262144,2849,2322,1676685
SMS,cgnet,rois,binary,1,34,6pm,0.9902973175048828,0.980781078338623,262407,3083,2059,1676451
SMS,cgnet,rois,binary,1,34,7pm,0.9903202652931212,0.9808261394500732,262422,3086,2044,1676448
SMS,cgnet,rois,binary,1,34,8pm,0.9903928637504578,0.9809685349464417,262413,3038,2053,1676496
SMS,cgnet,rois,binary,1,35,8am,0.9880700707435608,0.9764214754104614,282716,4040,2787,1654457
SMS,cgnet,rois,binary,1,35,9am,0.9881675839424132,0.976611852645874,282902,4174,2601,1654323
SMS,cgnet,rois,binary,1,35,10am,0.9887086153030396,0.977669358253479,283091,4054,2412,1654443
SMS,cgnet,rois,binary,1,35,11am,0.9899423718452454,0.9800850749015808,282634,2874,2869,1655623
SMS,cgnet,rois,binary,1,35,12pm,0.9894715547561646,0.9791625142097472,282929,3447,2574,1655050
SMS,cgnet,rois,binary,1,35,1pm,0.9903788566589355,0.9809410572052002,282873,2866,2630,1655631
SMS,cgnet,rois,binary,1,35,2pm,0.9904032945632936,0.9809890389442444,283033,3015,2470,1655482
SMS,cgnet,rois,binary,1,35,3pm,0.9898526668548584,0.9799091815948486,283035,3335,2468,1655162
SMS,cgnet,rois,binary,1,35,4pm,0.9888383746147156,0.9779232144355774,282700,3579,2803,1654918
SMS,cgnet,rois,binary,1,35,5pm,0.9893404245376588,0.9789056777954102,282892,3485,2611,1655012
SMS,cgnet,rois,binary,1,35,6pm,0.9892624020576476,0.9787529706954956,282980,3620,2523,1654877
SMS,cgnet,rois,binary,1,35,7pm,0.9887039661407472,0.9776602983474731,282799,3758,2704,1654739
SMS,cgnet,rois,binary,1,35,8pm,0.9888252019882202,0.9778974056243896,283026,3920,2477,1654577
SMS,cgnet,rois,binary,1,36,9am,0.9879605770111084,0.9762076139450072,295787,4278,2931,1641004
SMS,cgnet,rois,binary,1,36,10am,0.9896485209465028,0.979509174823761,295753,3222,2965,1642060
SMS,cgnet,rois,binary,1,36,11am,0.9882818460464478,0.9768351316452026,296236,4543,2482,1640739
SMS,cgnet,rois,binary,1,36,12pm,0.990676760673523,0.9815257787704468,296144,3000,2574,1642282
SMS,cgnet,rois,binary,1,36,1pm,0.9899378418922424,0.9800761342048644,296081,3382,2637,1641900
SMS,cgnet,rois,binary,1,36,2pm,0.9896758198738098,0.9795626401901244,296207,3669,2511,1641613
SMS,cgnet,rois,binary,1,36,3pm,0.9891719222068788,0.978575885295868,295937,3698,2781,1641584
SMS,cgnet,rois,binary,1,36,4pm,0.9887838959693908,0.977816641330719,295769,3761,2949,1641521
SMS,cgnet,rois,binary,1,36,5pm,0.9893026351928712,0.978831708431244,296078,3763,2640,1641519
SMS,cgnet,rois,binary,1,36,6pm,0.9889281392097472,0.9780987501144408,295914,3822,2804,1641460
SMS,cgnet,rois,binary,1,36,7pm,0.98844975233078,0.9771632552146912,295758,3952,2960,1641330
SMS,cgnet,rois,binary,1,36,8pm,0.988646686077118,0.9775483012199402,295985,4065,2733,1641217
SMS,cgnet,rois,binary,1,37,8am,0.986171543598175,0.9727203249931335,306974,5757,2852,1628417
SMS,cgnet,rois,binary,1,37,9am,0.9884324669837952,0.9771294593811036,307274,4640,2552,1629534
SMS,cgnet,rois,binary,1,37,10am,0.9863703846931458,0.9731073379516602,307535,6208,2291,1627966
SMS,cgnet,rois,binary,1,37,11am,0.989334762096405,0.978894591331482,306858,3648,2968,1630526
SMS,cgnet,rois,binary,1,37,12pm,0.990329921245575,0.9808450937271118,307133,3305,2693,1630869
SMS,cgnet,rois,binary,1,37,1pm,0.9891968369483948,0.9786246418952942,306562,3432,3264,1630742
SMS,cgnet,rois,binary,1,37,2pm,0.9892578125,0.9787439703941344,306709,3544,3117,1630630
SMS,cgnet,rois,binary,1,37,3pm,0.989395797252655,0.9790140986442566,306917,3670,2909,1630504
SMS,cgnet,rois,binary,1,37,4pm,0.98948335647583,0.9791855812072754,307101,3803,2725,1630371
SMS,cgnet,rois,binary,1,37,5pm,0.9893600344657898,0.9789440631866456,307083,3862,2743,1630312
SMS,cgnet,rois,binary,1,37,6pm,0.988786280155182,0.9778212308883668,307030,4168,2796,1630006
SMS,cgnet,rois,binary,1,37,7pm,0.9874238967895508,0.9751601815223694,307076,5072,2750,1629102
SMS,cgnet,rois,binary,1,37,8pm,0.9887744784355164,0.9777981638908386,307012,4157,2814,1630017
SMS,cgnet,rois,binary,1,38,8am,0.986019492149353,0.9724245071411132,319175,6231,2820,1615774
SMS,cgnet,rois,binary,1,38,9am,0.9850876927375792,0.9706135988235474,319361,7035,2634,1614970
SMS,cgnet,rois,binary,1,38,10am,0.9861642122268676,0.9727060198783876,319389,6356,2606,1615649
SMS,cgnet,rois,binary,1,38,11am,0.989463746547699,0.9791471362113952,318919,3716,3076,1618289
SMS,cgnet,rois,binary,1,38,12pm,0.9885064363479614,0.9772741198539734,318693,4109,3302,1617896
SMS,cgnet,rois,binary,1,38,1pm,0.9897441864013672,0.9796966314315796,318807,3419,3188,1618586
SMS,cgnet,rois,binary,1,38,2pm,0.990572154521942,0.9813204407691956,319199,3280,2796,1618725
SMS,cgnet,rois,binary,1,38,3pm,0.9898785352706908,0.9799599647521972,319171,3703,2824,1618302
SMS,cgnet,rois,binary,1,38,4pm,0.9901135563850404,0.980420708656311,319525,3911,2470,1618094
SMS,cgnet,rois,binary,1,38,5pm,0.987795352935791,0.9758850336074828,318605,4483,3390,1617522
SMS,cgnet,rois,binary,1,38,6pm,0.988662838935852,0.9775798916816713,318867,4185,3128,1617820
SMS,cgnet,rois,binary,1,38,7pm,0.9872301816940308,0.974782407283783,319444,5713,2551,1616292
SMS,cgnet,rois,binary,1,38,8pm,0.989383578300476,0.9789902567863464,319329,4187,2666,1617818
SMS,cgnet,rois,binary,1,39,9am,0.9887657165527344,0.9777809977531432,337530,4708,2962,1598800
SMS,cgnet,rois,binary,1,39,10am,0.9889249801635742,0.978092610836029,337484,4551,3008,1598957
SMS,cgnet,rois,binary,1,39,11am,0.989766240119934,0.979739785194397,337924,4420,2568,1599088
SMS,cgnet,rois,binary,1,39,12pm,0.9887939095497132,0.97783625125885,337508,4666,2984,1598842
